delivery_id,order_id,delivery_partner,expected_delivery_date,actual_delivery_date,delivery_status,delay_days,delivery_rating
DEL01421,ORD01421,Ecom Express,2024-07-27,2024-07-27,On Time,0,2
DEL01422,ORD01422,Delhivery,2024-03-24,2024-03-24,On Time,0,1
DEL01423,ORD01423,XpressBees,2024-09-19,,Cancelled,0,
DEL01424,ORD01424,Ecom Express,2024-05-05,,Processing,,
DEL01425,ORD01425,Delhivery,2024-07-20,,Processing,,
DEL01426,ORD01426,XpressBees,2024-11-16,2024-11-16,On Time,0,1
DEL01427,ORD01427,Ekart Logistics,2024-02-11,2024-02-11,On Time,0,4
DEL01428,ORD01428,XpressBees,2024-01-21,2024-01-24,Delayed,3,5
DEL01429,ORD01429,BlueDart,2024-08-21,2024-08-22,Delayed,1,1
DEL01430,ORD01430,Ekart Logistics,2024-10-15,2024-10-17,Delayed,2,4
DEL01431,ORD01431,Ecom Express,2024-08-14,,Cancelled,0,
DEL01432,ORD01432,BlueDart,2024-03-30,2024-03-30,On Time,0,1
DEL01433,ORD01433,Ekart Logistics,2024-01-19,,Cancelled,0,
DEL01434,ORD01434,Delhivery,2024-03-14,2024-03-14,On Time,0,1
DEL01435,ORD01435,Ecom Express,2024-10-10,,Processing,,
DEL01436,ORD01436,XpressBees,2024-12-22,,Cancelled,0,
DEL01437,ORD01437,XpressBees,2024-10-24,,Processing,,
DEL01438,ORD01438,Ekart Logistics,2024-07-06,2024-07-06,On Time,0,1
DEL01439,ORD01439,BlueDart,2024-08-10,,Cancelled,0,
DEL01440,ORD01440,Delhivery,2024-02-14,2024-02-14,On Time,0,1
DEL01441,ORD01441,Delhivery,2024-09-17,2024-09-17,On Time,0,2
DEL01442,ORD01442,Delhivery,2024-06-23,2024-06-23,On Time,0,3
DEL01443,ORD01443,XpressBees,2024-07-23,,Cancelled,0,
DEL01444,ORD01444,BlueDart,2024-05-29,2024-05-29,On Time,0,2
DEL01445,ORD01445,BlueDart,2024-09-19,2024-09-19,On Time,0,3
DEL01446,ORD01446,XpressBees,2024-10-10,,Cancelled,0,
DEL01447,ORD01447,BlueDart,2024-05-20,,Cancelled,0,
DEL01448,ORD01448,Ecom Express,2024-08-08,2024-08-08,On Time,0,2
DEL01449,ORD01449,Ekart Logistics,2024-02-03,2024-02-04,Delayed,1,1
DEL01450,ORD01450,Ekart Logistics,2024-06-21,,Processing,,
DEL01451,ORD01451,BlueDart,2024-02-14,,Processing,,
DEL01452,ORD01452,Ekart Logistics,2024-08-07,2024-08-07,On Time,0,5
DEL01453,ORD01453,Ekart Logistics,2024-03-12,2024-03-14,Delayed,2,3
DEL01454,ORD01454,BlueDart,2024-09-16,2024-09-16,On Time,0,4
DEL01455,ORD01455,BlueDart,2024-08-14,2024-08-15,Delayed,1,2
DEL01456,ORD01456,Delhivery,2024-02-05,2024-02-06,Delayed,1,4
DEL01457,ORD01457,Ecom Express,2024-07-16,,Cancelled,0,
DEL01458,ORD01458,BlueDart,2024-01-29,2024-02-01,Delayed,3,5
DEL01459,ORD01459,Ekart Logistics,2024-08-14,,Cancelled,0,
DEL01460,ORD01460,Ekart Logistics,2024-03-05,2024-03-06,Delayed,1,2
DEL01461,ORD01461,Ecom Express,2024-07-05,2024-07-05,On Time,0,4
DEL01462,ORD01462,XpressBees,2024-05-07,2024-05-07,On Time,0,2
DEL01463,ORD01463,Ecom Express,2024-04-29,2024-04-30,Delayed,1,2
DEL01464,ORD01464,XpressBees,2024-05-14,,Processing,,
DEL01465,ORD01465,Ekart Logistics,2024-03-12,2024-03-12,On Time,0,2
DEL01466,ORD01466,XpressBees,2024-06-11,2024-06-11,On Time,0,5
DEL01467,ORD01467,BlueDart,2024-11-13,2024-11-13,On Time,0,2
DEL01468,ORD01468,BlueDart,2024-12-07,2024-12-07,On Time,0,2
DEL01469,ORD01469,BlueDart,2024-04-19,2024-04-22,Delayed,3,4
DEL01470,ORD01470,XpressBees,2024-06-05,2024-06-07,Delayed,2,4
DEL01471,ORD01471,Delhivery,2024-09-29,2024-09-29,On Time,0,1
DEL01472,ORD01472,Delhivery,2024-09-18,2024-09-19,Delayed,1,2
DEL01473,ORD01473,Ecom Express,2024-12-31,2024-12-31,On Time,0,2
DEL01474,ORD01474,XpressBees,2024-04-21,2024-04-26,Delayed,5,2
DEL01475,ORD01475,Ekart Logistics,2024-10-13,2024-10-13,On Time,0,5
DEL01476,ORD01476,BlueDart,2024-03-18,2024-03-18,On Time,0,2
DEL01477,ORD01477,XpressBees,2024-12-02,,Processing,,
DEL01478,ORD01478,Ecom Express,2024-09-14,,Processing,,
DEL01479,ORD01479,Delhivery,2024-11-01,2024-11-01,On Time,0,3
DEL01480,ORD01480,Ecom Express,2024-05-29,,Processing,,
DEL01481,ORD01481,BlueDart,2024-07-17,2024-07-17,On Time,0,3
DEL01482,ORD01482,Ecom Express,2024-04-17,2024-04-17,On Time,0,4
DEL01483,ORD01483,Ecom Express,2024-10-03,2024-10-06,Delayed,3,3
DEL01484,ORD01484,BlueDart,2024-07-03,2024-07-03,On Time,0,3
DEL01485,ORD01485,Ecom Express,2024-10-31,2024-11-01,Delayed,1,5
DEL01486,ORD01486,XpressBees,2024-11-17,2024-11-19,Delayed,2,3
DEL01487,ORD01487,Ekart Logistics,2024-02-02,,Processing,,
DEL01488,ORD01488,BlueDart,2024-12-15,2024-12-18,Delayed,3,1
DEL01489,ORD01489,Delhivery,2024-10-23,,Processing,,
DEL01490,ORD01490,XpressBees,2024-08-29,,Cancelled,0,
DEL01491,ORD01491,XpressBees,2024-05-27,,Processing,,
DEL01492,ORD01492,XpressBees,2024-10-11,2024-10-12,Delayed,1,3
DEL01493,ORD01493,Ekart Logistics,2024-01-24,2024-01-24,On Time,0,5
DEL01494,ORD01494,BlueDart,2024-12-08,2024-12-08,On Time,0,4
DEL01495,ORD01495,BlueDart,2024-10-22,,Cancelled,0,
DEL01496,ORD01496,Ekart Logistics,2024-08-22,2024-08-25,Delayed,3,5
DEL01497,ORD01497,Delhivery,2024-08-31,2024-08-31,On Time,0,5
DEL01498,ORD01498,Delhivery,2024-10-15,2024-10-15,On Time,0,1
DEL01499,ORD01499,Ecom Express,2024-02-15,2024-02-15,On Time,0,1
DEL01500,ORD01500,Ekart Logistics,2024-04-06,2024-04-11,Delayed,5,1
DEL01501,ORD01501,Ekart Logistics,2024-03-09,2024-03-11,Delayed,2,4
DEL01502,ORD01502,Delhivery,2024-12-04,2024-12-07,Delayed,3,2
DEL01503,ORD01503,BlueDart,2024-01-24,2024-01-28,Delayed,4,5
DEL01504,ORD01504,Delhivery,2024-01-26,2024-01-26,On Time,0,2
DEL01505,ORD01505,BlueDart,2024-05-14,2024-05-15,Delayed,1,1
DEL01506,ORD01506,XpressBees,2024-10-07,,Cancelled,0,
DEL01507,ORD01507,XpressBees,2024-07-02,2024-07-05,Delayed,3,2
DEL01508,ORD01508,BlueDart,2024-03-04,2024-03-05,Delayed,1,4
DEL01509,ORD01509,Delhivery,2024-06-19,2024-06-19,On Time,0,1
DEL01510,ORD01510,XpressBees,2024-02-10,,Cancelled,0,
DEL01511,ORD01511,XpressBees,2024-01-15,2024-01-15,On Time,0,5
DEL01512,ORD01512,Ekart Logistics,2024-12-01,2024-12-02,Delayed,1,4
DEL01513,ORD01513,Ecom Express,2024-01-23,2024-01-23,On Time,0,4
DEL01514,ORD01514,Delhivery,2024-03-23,2024-03-23,On Time,0,2
DEL01515,ORD01515,XpressBees,2024-04-24,,Processing,,
DEL01516,ORD01516,Delhivery,2024-09-23,,Processing,,
DEL01517,ORD01517,Delhivery,2024-10-30,2024-10-30,On Time,0,4
DEL01518,ORD01518,Ekart Logistics,2024-12-02,2024-12-02,On Time,0,3
DEL01519,ORD01519,Ecom Express,2024-09-16,2024-09-16,On Time,0,2
DEL01520,ORD01520,BlueDart,2024-03-05,,Processing,,
DEL01521,ORD01521,XpressBees,2024-12-10,2024-12-15,Delayed,5,1
DEL01522,ORD01522,Delhivery,2024-04-11,,Processing,,
DEL01523,ORD01523,Delhivery,2024-05-08,,Processing,,
DEL01524,ORD01524,XpressBees,2024-06-13,,Cancelled,0,
DEL01525,ORD01525,Ekart Logistics,2024-08-18,,Cancelled,0,
DEL01526,ORD01526,BlueDart,2024-07-05,2024-07-05,On Time,0,5
DEL01527,ORD01527,Delhivery,2024-09-11,2024-09-11,On Time,0,2
DEL01528,ORD01528,Ecom Express,2024-05-03,2024-05-03,On Time,0,1
DEL01529,ORD01529,Ekart Logistics,2024-08-03,,Cancelled,0,
DEL01530,ORD01530,Delhivery,2024-06-01,2024-06-01,On Time,0,3
DEL01531,ORD01531,Ekart Logistics,2024-08-02,2024-08-03,Delayed,1,4
DEL01532,ORD01532,XpressBees,2024-11-25,,Processing,,
DEL01533,ORD01533,Delhivery,2024-01-14,2024-01-17,Delayed,3,2
DEL01534,ORD01534,Delhivery,2024-10-12,,Cancelled,0,
DEL01535,ORD01535,Delhivery,2024-03-09,,Processing,,
DEL01536,ORD01536,Ecom Express,2024-12-23,2024-12-25,Delayed,2,2
DEL01537,ORD01537,BlueDart,2024-10-03,2024-10-03,On Time,0,4
DEL01538,ORD01538,BlueDart,2024-07-29,,Cancelled,0,
DEL01539,ORD01539,XpressBees,2024-03-04,2024-03-05,Delayed,1,5
DEL01540,ORD01540,Ekart Logistics,2024-11-13,2024-11-14,Delayed,1,3
DEL01541,ORD01541,Ekart Logistics,2024-07-04,2024-07-04,On Time,0,3
DEL01542,ORD01542,XpressBees,2024-08-18,2024-08-20,Delayed,2,3
DEL01543,ORD01543,XpressBees,2024-04-07,,Cancelled,0,
DEL01544,ORD01544,Ekart Logistics,2024-11-06,2024-11-06,On Time,0,4
DEL01545,ORD01545,Delhivery,2024-08-26,2024-08-26,On Time,0,2
DEL01546,ORD01546,Ecom Express,2024-09-21,,Cancelled,0,
DEL01547,ORD01547,Ekart Logistics,2024-06-06,2024-06-06,On Time,0,4
DEL01548,ORD01548,XpressBees,2024-09-29,2024-09-29,On Time,0,2
DEL01549,ORD01549,Ecom Express,2024-07-20,2024-07-20,On Time,0,4
DEL01550,ORD01550,Ecom Express,2024-04-24,2024-04-25,Delayed,1,1
DEL01551,ORD01551,Ekart Logistics,2024-06-15,2024-06-15,On Time,0,3
DEL01552,ORD01552,BlueDart,2024-03-03,2024-03-03,On Time,0,3
DEL01553,ORD01553,Ecom Express,2024-04-30,2024-04-30,On Time,0,2
DEL01554,ORD01554,Ekart Logistics,2024-02-29,2024-03-01,Delayed,1,2
DEL01555,ORD01555,Ekart Logistics,2024-04-19,2024-04-21,Delayed,2,4
DEL01556,ORD01556,Delhivery,2024-01-28,2024-02-01,Delayed,4,4
DEL01557,ORD01557,Ecom Express,2024-01-20,2024-01-20,On Time,0,3
DEL01558,ORD01558,XpressBees,2024-08-13,,Cancelled,0,
DEL01559,ORD01559,Ecom Express,2024-08-25,2024-08-25,On Time,0,4
DEL01560,ORD01560,Delhivery,2024-03-04,2024-03-06,Delayed,2,1
DEL01561,ORD01561,Ekart Logistics,2024-02-16,,Processing,,
DEL01562,ORD01562,BlueDart,2024-12-12,2024-12-12,On Time,0,2
DEL01563,ORD01563,Ecom Express,2024-04-28,,Cancelled,0,
DEL01564,ORD01564,Ekart Logistics,2024-09-23,2024-09-23,On Time,0,1
DEL01565,ORD01565,BlueDart,2024-09-21,,Cancelled,0,
DEL01566,ORD01566,Delhivery,2024-06-14,2024-06-14,On Time,0,3
DEL01567,ORD01567,BlueDart,2024-09-29,2024-09-29,On Time,0,5
DEL01568,ORD01568,Ecom Express,2024-11-20,2024-11-20,On Time,0,2
DEL01569,ORD01569,XpressBees,2024-10-30,2024-11-01,Delayed,2,2
DEL01570,ORD01570,Ecom Express,2024-05-20,2024-05-22,Delayed,2,5
DEL01571,ORD01571,Ecom Express,2024-09-13,2024-09-15,Delayed,2,4
DEL01572,ORD01572,XpressBees,2024-02-19,2024-02-19,On Time,0,2
DEL01573,ORD01573,BlueDart,2024-02-08,2024-02-08,On Time,0,3
DEL01574,ORD01574,Ecom Express,2024-01-24,2024-01-24,On Time,0,2
DEL01575,ORD01575,XpressBees,2024-11-26,2024-11-26,On Time,0,3
DEL01576,ORD01576,Delhivery,2024-09-09,2024-09-11,Delayed,2,1
DEL01577,ORD01577,XpressBees,2024-06-05,,Cancelled,0,
DEL01578,ORD01578,XpressBees,2024-07-23,2024-07-25,Delayed,2,2
DEL01579,ORD01579,Ekart Logistics,2024-06-06,2024-06-07,Delayed,1,2
DEL01580,ORD01580,Ecom Express,2024-05-31,2024-05-31,On Time,0,4
DEL01581,ORD01581,XpressBees,2024-12-08,2024-12-08,On Time,0,5
DEL01582,ORD01582,Ecom Express,2024-06-17,,Cancelled,0,
DEL01583,ORD01583,Ekart Logistics,2024-07-29,,Cancelled,0,
DEL01584,ORD01584,Delhivery,2024-11-09,2024-11-10,Delayed,1,2
DEL01585,ORD01585,Ecom Express,2024-05-20,2024-05-21,Delayed,1,3
DEL01586,ORD01586,XpressBees,2024-10-16,,Processing,,
DEL01587,ORD01587,Delhivery,2024-06-13,2024-06-13,On Time,0,3
DEL01588,ORD01588,BlueDart,2024-07-27,2024-07-27,On Time,0,1
DEL01589,ORD01589,Ecom Express,2024-04-26,2024-04-26,On Time,0,5
DEL01590,ORD01590,Ekart Logistics,2024-08-02,2024-08-05,Delayed,3,2
DEL01591,ORD01591,Ekart Logistics,2024-11-20,2024-11-20,On Time,0,2
DEL01592,ORD01592,Ecom Express,2024-10-08,2024-10-08,On Time,0,2
DEL01593,ORD01593,Delhivery,2024-12-29,2024-12-30,Delayed,1,4
DEL01594,ORD01594,BlueDart,2024-12-05,2024-12-05,On Time,0,4
DEL01595,ORD01595,Ecom Express,2024-04-13,2024-04-13,On Time,0,5
DEL01596,ORD01596,Delhivery,2024-05-31,,Processing,,
DEL01597,ORD01597,Ecom Express,2024-08-04,2024-08-06,Delayed,2,2
DEL01598,ORD01598,Delhivery,2024-01-16,,Processing,,
DEL01599,ORD01599,Ekart Logistics,2024-09-07,2024-09-07,On Time,0,4
DEL01600,ORD01600,Ekart Logistics,2024-01-18,2024-01-18,On Time,0,2
DEL01601,ORD01601,XpressBees,2024-03-07,,Processing,,
DEL01602,ORD01602,Ekart Logistics,2024-03-12,,Processing,,
DEL01603,ORD01603,Delhivery,2024-02-10,2024-02-11,Delayed,1,5
DEL01604,ORD01604,Delhivery,2024-10-08,2024-10-08,On Time,0,5
DEL01605,ORD01605,Delhivery,2024-11-02,,Processing,,
DEL01606,ORD01606,Delhivery,2024-06-13,,Processing,,
DEL01607,ORD01607,Delhivery,2024-01-15,2024-01-15,On Time,0,2
DEL01608,ORD01608,Ecom Express,2024-02-27,2024-02-29,Delayed,2,3
DEL01609,ORD01609,BlueDart,2024-08-09,2024-08-09,On Time,0,3
DEL01610,ORD01610,Delhivery,2024-05-27,2024-05-28,Delayed,1,4
DEL01611,ORD01611,Ekart Logistics,2024-09-23,2024-09-23,On Time,0,1
DEL01612,ORD01612,Ekart Logistics,2024-07-23,2024-07-23,On Time,0,4
DEL01613,ORD01613,Delhivery,2024-10-28,2024-10-28,On Time,0,2
DEL01614,ORD01614,XpressBees,2024-07-10,2024-07-11,Delayed,1,4
DEL01615,ORD01615,XpressBees,2024-06-26,2024-06-30,Delayed,4,4
DEL01616,ORD01616,BlueDart,2024-04-01,2024-04-03,Delayed,2,4
DEL01617,ORD01617,XpressBees,2024-02-17,2024-02-17,On Time,0,4
DEL01618,ORD01618,Ecom Express,2024-09-28,,Cancelled,0,
DEL01619,ORD01619,Delhivery,2024-09-13,2024-09-13,On Time,0,5
DEL01620,ORD01620,Ecom Express,2024-06-24,,Processing,,
DEL01621,ORD01621,Ecom Express,2024-12-24,2024-12-24,On Time,0,3
DEL01622,ORD01622,Delhivery,2024-12-22,2024-12-22,On Time,0,1
DEL01623,ORD01623,BlueDart,2024-06-11,,Cancelled,0,
DEL01624,ORD01624,Ecom Express,2025-01-02,2025-01-03,Delayed,1,5
DEL01625,ORD01625,Ekart Logistics,2024-12-28,2024-12-28,On Time,0,1
DEL01626,ORD01626,BlueDart,2024-01-13,2024-01-14,Delayed,1,2
DEL01627,ORD01627,BlueDart,2024-08-19,,Processing,,
DEL01628,ORD01628,BlueDart,2024-09-13,2024-09-14,Delayed,1,1
DEL01629,ORD01629,Ecom Express,2024-10-11,2024-10-12,Delayed,1,1
DEL01630,ORD01630,Delhivery,2024-03-08,2024-03-08,On Time,0,3
DEL01631,ORD01631,Ecom Express,2024-05-23,2024-05-23,On Time,0,4
DEL01632,ORD01632,XpressBees,2024-10-17,,Cancelled,0,
DEL01633,ORD01633,XpressBees,2024-09-27,,Cancelled,0,
DEL01634,ORD01634,Delhivery,2024-07-11,2024-07-11,On Time,0,3
DEL01635,ORD01635,Ecom Express,2024-04-21,2024-04-22,Delayed,1,1
DEL01636,ORD01636,XpressBees,2024-09-03,2024-09-05,Delayed,2,4
DEL01637,ORD01637,Ecom Express,2024-03-20,2024-03-20,On Time,0,4
DEL01638,ORD01638,BlueDart,2024-12-31,2025-01-05,Delayed,5,3
DEL01639,ORD01639,XpressBees,2024-10-07,2024-10-08,Delayed,1,5
DEL01640,ORD01640,Ecom Express,2024-11-18,2024-11-18,On Time,0,5
DEL01641,ORD01641,XpressBees,2024-11-23,2024-11-23,On Time,0,3
DEL01642,ORD01642,BlueDart,2024-01-11,2024-01-11,On Time,0,1
DEL01643,ORD01643,Ecom Express,2024-10-29,,Cancelled,0,
DEL01644,ORD01644,XpressBees,2024-07-31,2024-08-01,Delayed,1,4
DEL01645,ORD01645,BlueDart,2024-03-21,2024-03-21,On Time,0,5
DEL01646,ORD01646,Ekart Logistics,2024-05-20,2024-05-20,On Time,0,5
DEL01647,ORD01647,Ekart Logistics,2024-10-29,,Cancelled,0,
DEL01648,ORD01648,Ecom Express,2024-11-06,2024-11-09,Delayed,3,5
DEL01649,ORD01649,XpressBees,2024-12-14,2024-12-14,On Time,0,1
DEL01650,ORD01650,Ekart Logistics,2024-05-05,2024-05-06,Delayed,1,5
DEL01651,ORD01651,Ecom Express,2024-03-16,2024-03-17,Delayed,1,5
DEL01652,ORD01652,Ecom Express,2024-02-13,2024-02-15,Delayed,2,4
DEL01653,ORD01653,XpressBees,2024-08-09,,Cancelled,0,
DEL01654,ORD01654,Ecom Express,2024-09-17,,Processing,,
DEL01655,ORD01655,Delhivery,2024-07-23,2024-07-23,On Time,0,5
DEL01656,ORD01656,BlueDart,2024-07-02,2024-07-02,On Time,0,3
DEL01657,ORD01657,BlueDart,2024-11-09,,Processing,,
DEL01658,ORD01658,Ekart Logistics,2024-05-29,,Cancelled,0,
DEL01659,ORD01659,Ecom Express,2024-08-19,2024-08-19,On Time,0,3
DEL01660,ORD01660,Delhivery,2024-10-16,2024-10-16,On Time,0,1
DEL01661,ORD01661,Ekart Logistics,2024-07-12,,Processing,,
DEL01662,ORD01662,Ecom Express,2024-08-10,2024-08-12,Delayed,2,5
DEL01663,ORD01663,Delhivery,2024-04-03,,Cancelled,0,
DEL01664,ORD01664,Delhivery,2024-07-10,2024-07-10,On Time,0,4
DEL01665,ORD01665,XpressBees,2024-06-14,2024-06-17,Delayed,3,2
DEL01666,ORD01666,Delhivery,2024-09-19,2024-09-19,On Time,0,3
DEL01667,ORD01667,BlueDart,2024-05-27,,Cancelled,0,
DEL01668,ORD01668,Delhivery,2024-12-28,,Cancelled,0,
DEL01669,ORD01669,Delhivery,2024-02-01,2024-02-03,Delayed,2,3
DEL01670,ORD01670,XpressBees,2024-11-12,,Cancelled,0,
DEL01671,ORD01671,Delhivery,2024-09-06,,Cancelled,0,
DEL01672,ORD01672,XpressBees,2024-01-22,2024-01-22,On Time,0,3
DEL01673,ORD01673,BlueDart,2024-04-02,,Processing,,
DEL01674,ORD01674,Ecom Express,2024-03-04,2024-03-04,On Time,0,2
DEL01675,ORD01675,Ekart Logistics,2024-02-03,2024-02-04,Delayed,1,5
DEL01676,ORD01676,Delhivery,2024-04-12,,Cancelled,0,
DEL01677,ORD01677,Ecom Express,2024-06-16,,Cancelled,0,
DEL01678,ORD01678,XpressBees,2024-07-10,2024-07-10,On Time,0,2
DEL01679,ORD01679,Ecom Express,2024-08-05,,Processing,,
DEL01680,ORD01680,BlueDart,2024-09-20,2024-09-20,On Time,0,5
DEL01681,ORD01681,XpressBees,2024-08-18,2024-08-20,Delayed,2,4
DEL01682,ORD01682,Delhivery,2024-12-25,2024-12-28,Delayed,3,3
DEL01683,ORD01683,XpressBees,2024-01-06,2024-01-07,Delayed,1,4
DEL01684,ORD01684,Ecom Express,2024-03-07,2024-03-10,Delayed,3,1
DEL01685,ORD01685,Ecom Express,2024-02-18,2024-02-19,Delayed,1,1
DEL01686,ORD01686,Delhivery,2024-02-20,2024-02-22,Delayed,2,4
DEL01687,ORD01687,XpressBees,2024-11-03,,Cancelled,0,
DEL01688,ORD01688,Ekart Logistics,2024-04-27,,Cancelled,0,
DEL01689,ORD01689,BlueDart,2024-05-10,2024-05-15,Delayed,5,5
DEL01690,ORD01690,XpressBees,2024-03-13,2024-03-16,Delayed,3,2
DEL01691,ORD01691,Ecom Express,2024-05-30,2024-05-30,On Time,0,1
DEL01692,ORD01692,Delhivery,2024-06-16,2024-06-19,Delayed,3,3
DEL01693,ORD01693,BlueDart,2024-04-19,2024-04-19,On Time,0,1
DEL01694,ORD01694,BlueDart,2024-08-16,2024-08-17,Delayed,1,4
DEL01695,ORD01695,Delhivery,2024-10-26,2024-10-26,On Time,0,3
DEL01696,ORD01696,BlueDart,2024-08-24,,Processing,,
DEL01697,ORD01697,Delhivery,2024-07-20,2024-07-20,On Time,0,4
DEL01698,ORD01698,BlueDart,2024-07-02,,Cancelled,0,
DEL01699,ORD01699,Ekart Logistics,2024-12-26,2024-12-30,Delayed,4,4
DEL01700,ORD01700,Ekart Logistics,2024-04-22,2024-04-24,Delayed,2,3
DEL01701,ORD01701,XpressBees,2024-01-24,2024-01-27,Delayed,3,5
DEL01702,ORD01702,Ekart Logistics,2024-09-02,2024-09-02,On Time,0,4
DEL01703,ORD01703,Ekart Logistics,2024-07-18,,Cancelled,0,
DEL01704,ORD01704,BlueDart,2024-02-28,,Cancelled,0,
DEL01705,ORD01705,Delhivery,2024-08-05,2024-08-05,On Time,0,2
DEL01706,ORD01706,Ecom Express,2024-02-25,2024-02-25,On Time,0,1
DEL01707,ORD01707,BlueDart,2024-09-03,2024-09-03,On Time,0,5
DEL01708,ORD01708,Delhivery,2024-11-14,2024-11-16,Delayed,2,5
DEL01709,ORD01709,Ecom Express,2024-09-04,,Processing,,
DEL01710,ORD01710,BlueDart,2024-07-13,2024-07-13,On Time,0,1
DEL01711,ORD01711,Delhivery,2024-07-29,2024-07-29,On Time,0,5
DEL01712,ORD01712,Delhivery,2024-09-18,2024-09-18,On Time,0,2
DEL01713,ORD01713,XpressBees,2024-05-23,2024-05-23,On Time,0,5
DEL01714,ORD01714,Ekart Logistics,2024-03-27,2024-03-27,On Time,0,1
DEL01715,ORD01715,XpressBees,2024-12-27,2024-12-28,Delayed,1,2
DEL01716,ORD01716,BlueDart,2024-03-14,2024-03-14,On Time,0,2
DEL01717,ORD01717,Delhivery,2024-06-10,,Processing,,
DEL01718,ORD01718,XpressBees,2024-07-26,2024-07-26,On Time,0,4
DEL01719,ORD01719,XpressBees,2024-03-19,2024-03-20,Delayed,1,3
DEL01720,ORD01720,Ecom Express,2024-02-16,2024-02-16,On Time,0,5
DEL01721,ORD01721,Ekart Logistics,2024-02-19,,Cancelled,0,
DEL01722,ORD01722,Ecom Express,2024-10-17,,Processing,,
DEL01723,ORD01723,Delhivery,2024-03-24,2024-03-24,On Time,0,3
DEL01724,ORD01724,XpressBees,2024-12-24,2024-12-24,On Time,0,2
DEL01725,ORD01725,Delhivery,2024-07-14,,Processing,,
DEL01726,ORD01726,Ekart Logistics,2024-02-22,2024-02-23,Delayed,1,3
DEL01727,ORD01727,XpressBees,2024-03-12,2024-03-13,Delayed,1,3
DEL01728,ORD01728,BlueDart,2024-08-08,2024-08-09,Delayed,1,3
DEL01729,ORD01729,XpressBees,2024-07-03,2024-07-04,Delayed,1,3
DEL01730,ORD01730,Delhivery,2024-04-03,,Processing,,
DEL01731,ORD01731,Delhivery,2024-06-29,2024-06-29,On Time,0,2
DEL01732,ORD01732,Delhivery,2024-07-25,2024-07-27,Delayed,2,5
DEL01733,ORD01733,Ecom Express,2024-04-13,2024-04-15,Delayed,2,5
DEL01734,ORD01734,BlueDart,2024-02-23,2024-02-24,Delayed,1,4
DEL01735,ORD01735,BlueDart,2024-08-12,2024-08-12,On Time,0,3
DEL01736,ORD01736,Delhivery,2024-12-18,,Processing,,
DEL01737,ORD01737,Ekart Logistics,2024-08-10,2024-08-10,On Time,0,2
DEL01738,ORD01738,XpressBees,2024-09-23,,Processing,,
DEL01739,ORD01739,Ekart Logistics,2024-07-01,,Cancelled,0,
DEL01740,ORD01740,XpressBees,2024-01-09,2024-01-11,Delayed,2,2
DEL01741,ORD01741,XpressBees,2024-09-21,2024-09-21,On Time,0,2
DEL01742,ORD01742,Ekart Logistics,2024-12-07,,Cancelled,0,
DEL01743,ORD01743,Delhivery,2024-02-01,2024-02-01,On Time,0,5
DEL01744,ORD01744,Ecom Express,2024-11-27,2024-11-27,On Time,0,4
DEL01745,ORD01745,Ekart Logistics,2024-09-05,,Cancelled,0,
DEL01746,ORD01746,Ecom Express,2024-03-02,,Processing,,
DEL01747,ORD01747,BlueDart,2024-07-17,,Processing,,
DEL01748,ORD01748,XpressBees,2024-06-24,,Cancelled,0,
DEL01749,ORD01749,Delhivery,2024-11-16,,Cancelled,0,
DEL01750,ORD01750,Ecom Express,2024-09-01,2024-09-01,On Time,0,5
DEL01751,ORD01751,Ecom Express,2024-08-25,2024-08-27,Delayed,2,4
DEL01752,ORD01752,Delhivery,2024-07-11,2024-07-11,On Time,0,2
DEL01753,ORD01753,BlueDart,2024-06-07,,Processing,,
DEL01754,ORD01754,BlueDart,2024-04-04,2024-04-05,Delayed,1,3
DEL01755,ORD01755,XpressBees,2024-08-23,2024-08-23,On Time,0,3
DEL01756,ORD01756,Ecom Express,2024-11-06,2024-11-08,Delayed,2,5
DEL01757,ORD01757,BlueDart,2024-10-01,,Cancelled,0,
DEL01758,ORD01758,XpressBees,2024-02-15,2024-02-15,On Time,0,5
DEL01759,ORD01759,Delhivery,2024-03-21,,Cancelled,0,
DEL01760,ORD01760,XpressBees,2024-06-30,2024-07-02,Delayed,2,2
DEL01761,ORD01761,Ecom Express,2024-10-22,2024-10-22,On Time,0,5
DEL01762,ORD01762,Ecom Express,2024-07-15,2024-07-16,Delayed,1,5
DEL01763,ORD01763,Ekart Logistics,2024-11-25,,Processing,,
DEL01764,ORD01764,BlueDart,2024-02-16,2024-02-16,On Time,0,5
DEL01765,ORD01765,Ecom Express,2024-01-14,2024-01-17,Delayed,3,1
DEL01766,ORD01766,Ecom Express,2024-02-12,,Processing,,
DEL01767,ORD01767,XpressBees,2024-10-25,2024-10-25,On Time,0,4
DEL01768,ORD01768,Ekart Logistics,2024-10-07,,Processing,,
DEL01769,ORD01769,XpressBees,2024-07-12,2024-07-12,On Time,0,1
DEL01770,ORD01770,BlueDart,2024-08-15,2024-08-15,On Time,0,3
DEL01771,ORD01771,BlueDart,2024-12-15,2024-12-18,Delayed,3,2
DEL01772,ORD01772,Delhivery,2024-06-01,2024-06-05,Delayed,4,4
DEL01773,ORD01773,Ecom Express,2024-01-16,,Processing,,
DEL01774,ORD01774,Delhivery,2024-05-27,2024-05-27,On Time,0,5
DEL01775,ORD01775,Ecom Express,2024-06-14,2024-06-14,On Time,0,5
DEL01776,ORD01776,Ecom Express,2025-01-04,2025-01-06,Delayed,2,2
