order_item_id,order_id,product_id,quantity,unit_price,discount_amount,revenue,profit,return_status,return_reason
ITEM00361,ORD00193,PROD0013,2,47999,50,95948,21928,Not Returned,
ITEM00362,ORD00193,PROD0019,4,64999,0,259996,57780,Not Returned,
ITEM00363,ORD00193,PROD0025,1,1499,50,1449,300,Not Returned,
ITEM00364,ORD00194,PROD0076,2,179,50,308,36,Not Returned,
ITEM00365,ORD00195,PROD0006,3,39999,0,119997,25476,Not Returned,
ITEM00366,ORD00196,PROD0029,1,22999,250,22749,3971,Not Returned,
ITEM00367,ORD00197,PROD0051,3,899,100,2597,707,Not Returned,
ITEM00368,ORD00198,PROD0008,1,19999,100,19899,3441,Not Returned,
ITEM00369,ORD00199,PROD0025,2,1499,50,2948,650,Not Returned,
ITEM00370,ORD00200,PROD0004,1,30999,0,30999,6567,Not Returned,
ITEM00371,ORD00200,PROD0007,2,23999,50,47948,16138,Not Returned,
ITEM00372,ORD00200,PROD0009,1,32999,250,32749,5518,Not Returned,
ITEM00373,ORD00201,PROD0042,1,999,0,999,190,Not Returned,
ITEM00374,ORD00201,PROD0007,3,23999,150,71847,24132,Not Returned,
ITEM00375,ORD00202,PROD0075,3,499,250,1247,68,Not Returned,
ITEM00376,ORD00203,PROD0048,1,1899,50,1849,221,Not Returned,
ITEM00377,ORD00204,PROD0057,1,31999,0,31999,9292,Not Returned,
ITEM00378,ORD00204,PROD0077,1,145,0,145,29,Not Returned,
ITEM00379,ORD00204,PROD0037,2,2999,100,5898,1808,Not Returned,
ITEM00380,ORD00205,PROD0045,1,2299,0,2299,649,Not Returned,
ITEM00381,ORD00205,PROD0003,1,67999,250,67749,20814,Not Returned,
ITEM00382,ORD00206,PROD0007,2,23999,150,47848,16038,Returned,Defective item
ITEM00383,ORD00206,PROD0021,2,1499,50,2948,718,Returned,Defective item
ITEM00384,ORD00206,PROD0073,1,399,150,249,-59,Returned,Wrong item received
ITEM00385,ORD00207,PROD0025,1,1499,100,1399,250,Not Returned,
ITEM00386,ORD00208,PROD0041,1,1599,100,1499,432,Returned,Size issue
ITEM00387,ORD00208,PROD0046,1,699,0,699,183,Returned,Wrong item received
ITEM00388,ORD00208,PROD0022,1,4299,0,4299,618,Returned,Defective item
ITEM00389,ORD00209,PROD0021,1,1499,0,1499,384,Returned,Wrong model received
ITEM00390,ORD00210,PROD0031,4,999,50,3946,1318,Not Returned,
ITEM00391,ORD00210,PROD0066,1,149,150,0,-104,Not Returned,
ITEM00392,ORD00211,PROD0025,1,1499,0,1499,350,Not Returned,
ITEM00393,ORD00212,PROD0040,1,1299,250,1049,75,Not Returned,
ITEM00394,ORD00212,PROD0034,3,1899,50,5647,1051,Not Returned,
ITEM00395,ORD00213,PROD0038,4,3999,0,15996,3668,Not Returned,
ITEM00396,ORD00213,PROD0066,1,149,0,149,45,Not Returned,
ITEM00397,ORD00213,PROD0006,1,39999,50,39949,8442,Not Returned,
ITEM00398,ORD00214,PROD0069,1,549,0,549,89,Not Returned,
ITEM00399,ORD00215,PROD0064,1,36999,0,36999,10581,Not Returned,
ITEM00400,ORD00215,PROD0066,1,149,0,149,45,Not Returned,
ITEM00401,ORD00216,PROD0063,1,28999,0,28999,4263,Not Returned,
ITEM00402,ORD00216,PROD0076,1,179,0,179,43,Not Returned,
ITEM00403,ORD00217,PROD0054,1,2999,150,2849,772,Not Returned,
ITEM00404,ORD00218,PROD0078,2,279,0,558,84,Returned,Wrong item received
ITEM00405,ORD00218,PROD0057,3,31999,150,95847,27726,Returned,Damaged in transit
ITEM00406,ORD00218,PROD0030,1,1199,50,1149,164,Returned,Wrong item received
ITEM00407,ORD00219,PROD0030,1,1199,100,1099,114,Returned,Size issue
ITEM00408,ORD00220,PROD0076,1,179,250,0,-136,Not Returned,
ITEM00409,ORD00221,PROD0016,1,59999,0,59999,8420,Not Returned,
ITEM00410,ORD00221,PROD0059,3,49999,0,149997,31617,Not Returned,
ITEM00411,ORD00222,PROD0019,1,64999,0,64999,14445,Returned,Not as described
ITEM00412,ORD00222,PROD0002,1,57999,0,57999,18124,Returned,Wrong model received
ITEM00413,ORD00223,PROD0081,1,399,250,149,-162,Not Returned,
ITEM00414,ORD00224,PROD0051,2,899,250,1548,288,Not Returned,
ITEM00415,ORD00225,PROD0070,3,499,250,1247,113,Not Returned,
ITEM00416,ORD00225,PROD0058,1,34999,250,34749,5053,Not Returned,
ITEM00417,ORD00226,PROD0023,4,5499,0,21996,7672,Not Returned,
ITEM00418,ORD00226,PROD0010,1,22999,100,22899,7481,Not Returned,
ITEM00419,ORD00227,PROD0077,1,145,250,0,-116,Not Returned,
ITEM00420,ORD00227,PROD0006,1,39999,150,39849,8342,Not Returned,
ITEM00421,ORD00227,PROD0072,2,999,0,1998,512,Not Returned,
ITEM00422,ORD00227,PROD0076,1,179,0,179,43,Not Returned,
ITEM00423,ORD00228,PROD0078,2,279,150,408,-66,Not Returned,
ITEM00424,ORD00228,PROD0030,2,1199,250,2148,178,Not Returned,
ITEM00425,ORD00229,PROD0038,1,3999,150,3849,767,Not Returned,
ITEM00426,ORD00229,PROD0083,2,299,150,448,44,Not Returned,
ITEM00427,ORD00230,PROD0011,1,25999,100,25899,7946,Not Returned,
ITEM00428,ORD00231,PROD0005,1,24999,50,24949,5519,Returned,Wrong model received
ITEM00429,ORD00231,PROD0084,1,149,150,0,-102,Returned,Quality issue
ITEM00430,ORD00232,PROD0062,1,32999,250,32749,5294,Not Returned,
ITEM00431,ORD00233,PROD0058,2,34999,150,69848,10456,Not Returned,
ITEM00432,ORD00233,PROD0036,2,2499,100,4898,1084,Not Returned,
ITEM00433,ORD00233,PROD0049,1,1899,100,1799,547,Not Returned,
ITEM00434,ORD00234,PROD0074,1,649,0,649,134,Not Returned,
ITEM00435,ORD00234,PROD0056,1,1199,150,1049,266,Not Returned,
ITEM00436,ORD00234,PROD0065,1,44999,250,44749,15327,Returned,Defective item
ITEM00437,ORD00235,PROD0001,2,64999,250,129748,27262,Not Returned,
ITEM00438,ORD00235,PROD0052,1,2799,0,2799,972,Not Returned,
ITEM00439,ORD00236,PROD0047,2,1099,50,2148,446,Returned,Wrong item received
ITEM00440,ORD00236,PROD0050,1,3199,0,3199,1015,Returned,Damaged product
ITEM00441,ORD00236,PROD0049,1,1899,150,1749,497,Returned,Missing parts
ITEM00442,ORD00237,PROD0044,1,2599,0,2599,776,Not Returned,
ITEM00443,ORD00237,PROD0048,1,1899,150,1749,121,Not Returned,
ITEM00444,ORD00238,PROD0079,1,559,250,309,-163,Not Returned,
ITEM00445,ORD00239,PROD0069,2,549,0,1098,178,Not Returned,
ITEM00446,ORD00239,PROD0074,1,649,150,499,-16,Not Returned,
ITEM00447,ORD00239,PROD0035,1,1499,0,1499,405,Not Returned,
ITEM00448,ORD00239,PROD0051,2,899,50,1748,488,Not Returned,
ITEM00449,ORD00240,PROD0062,3,32999,50,98947,16582,Not Returned,
ITEM00450,ORD00240,PROD0023,1,5499,150,5349,1768,Not Returned,
ITEM00451,ORD00241,PROD0076,1,179,250,0,-136,Not Returned,
ITEM00452,ORD00242,PROD0068,2,329,250,408,-150,Not Returned,
ITEM00453,ORD00243,PROD0065,1,44999,250,44749,15327,Not Returned,
ITEM00454,ORD00244,PROD0083,1,299,50,249,47,Returned,Quality issue
ITEM00455,ORD00245,PROD0072,2,999,100,1898,412,Not Returned,
ITEM00456,ORD00245,PROD0042,2,999,50,1948,330,Not Returned,
ITEM00457,ORD00245,PROD0003,2,67999,0,135998,42128,Not Returned,
ITEM00458,ORD00246,PROD0040,2,1299,0,2598,650,Not Returned,
ITEM00459,ORD00247,PROD0074,3,649,150,1797,252,Not Returned,
ITEM00460,ORD00247,PROD0010,1,22999,150,22849,7431,Not Returned,
ITEM00461,ORD00247,PROD0015,1,54999,0,54999,14612,Not Returned,
ITEM00462,ORD00248,PROD0047,1,1099,50,1049,198,Not Returned,
ITEM00463,ORD00249,PROD0014,1,52999,50,52949,8675,Not Returned,
ITEM00464,ORD00250,PROD0023,1,5499,0,5499,1918,Not Returned,
ITEM00465,ORD00251,PROD0068,1,329,100,229,-50,Not Returned,
ITEM00466,ORD00252,PROD0003,4,67999,50,271946,84206,Not Returned,
ITEM00467,ORD00253,PROD0020,4,61999,0,247996,38568,Returned,Damaged in transit
ITEM00468,ORD00253,PROD0083,1,299,100,199,-3,Not Returned,
ITEM00469,ORD00253,PROD0014,3,52999,0,158997,26175,Not Returned,
ITEM00470,ORD00253,PROD0037,1,2999,150,2849,804,Not Returned,
ITEM00471,ORD00254,PROD0017,1,57999,50,57949,13550,Not Returned,
ITEM00472,ORD00254,PROD0062,1,32999,150,32849,5394,Not Returned,
ITEM00473,ORD00255,PROD0045,1,2299,0,2299,649,Not Returned,
ITEM00474,ORD00255,PROD0052,3,2799,150,8247,2766,Not Returned,
ITEM00475,ORD00256,PROD0055,4,1799,150,7046,1266,Not Returned,
ITEM00476,ORD00256,PROD0054,2,2999,100,5898,1744,Not Returned,
ITEM00477,ORD00256,PROD0008,1,19999,0,19999,3541,Not Returned,
ITEM00478,ORD00257,PROD0066,4,149,250,346,-70,Not Returned,
ITEM00479,ORD00257,PROD0044,1,2599,250,2349,526,Not Returned,
ITEM00480,ORD00258,PROD0076,1,179,50,129,-7,Not Returned,
ITEM00481,ORD00259,PROD0079,1,559,150,409,-63,Returned,Wrong item received
ITEM00482,ORD00260,PROD0079,3,559,0,1677,261,Not Returned,
ITEM00483,ORD00261,PROD0043,1,1199,0,1199,321,Not Returned,
ITEM00484,ORD00262,PROD0040,1,1299,0,1299,325,Returned,Color mismatch
ITEM00485,ORD00263,PROD0031,1,999,0,999,342,Not Returned,
ITEM00486,ORD00264,PROD0041,1,1599,50,1549,482,Not Returned,
ITEM00487,ORD00264,PROD0009,1,32999,0,32999,5768,Not Returned,
ITEM00488,ORD00265,PROD0024,2,1299,50,2548,848,Not Returned,
ITEM00489,ORD00266,PROD0067,1,199,100,99,-41,Not Returned,
ITEM00490,ORD00267,PROD0080,4,579,100,2216,660,Not Returned,
ITEM00491,ORD00268,PROD0029,2,22999,250,45748,8192,Not Returned,
ITEM00492,ORD00268,PROD0055,2,1799,0,3598,708,Not Returned,
ITEM00493,ORD00268,PROD0058,1,34999,150,34849,5153,Not Returned,
ITEM00494,ORD00268,PROD0082,2,249,50,448,54,Not Returned,
ITEM00495,ORD00269,PROD0009,2,32999,0,65998,11536,Not Returned,
ITEM00496,ORD00269,PROD0068,2,329,0,658,100,Not Returned,
ITEM00497,ORD00269,PROD0028,1,1999,0,1999,461,Not Returned,
ITEM00498,ORD00270,PROD0083,2,299,150,448,44,Not Returned,
ITEM00499,ORD00270,PROD0001,1,64999,100,64899,13656,Not Returned,
ITEM00500,ORD00271,PROD0012,1,23999,50,23949,5536,Not Returned,
ITEM00501,ORD00271,PROD0067,1,199,0,199,59,Not Returned,
ITEM00502,ORD00272,PROD0060,1,15499,0,15499,4473,Not Returned,
ITEM00503,ORD00272,PROD0045,2,2299,100,4498,1198,Not Returned,
ITEM00504,ORD00273,PROD0012,1,23999,0,23999,5586,Not Returned,
ITEM00505,ORD00273,PROD0059,1,49999,50,49949,10489,Not Returned,
ITEM00506,ORD00274,PROD0072,1,999,0,999,256,Not Returned,
ITEM00507,ORD00274,PROD0081,3,399,50,1147,214,Not Returned,
ITEM00508,ORD00274,PROD0035,1,1499,250,1249,155,Not Returned,
ITEM00509,ORD00274,PROD0062,1,32999,250,32749,5294,Not Returned,
ITEM00510,ORD00275,PROD0051,1,899,0,899,269,Not Returned,
ITEM00511,ORD00275,PROD0007,4,23999,250,95746,32126,Not Returned,
ITEM00512,ORD00276,PROD0028,1,1999,250,1749,211,Not Returned,
ITEM00513,ORD00277,PROD0073,1,399,0,399,91,Returned,Damaged packaging
ITEM00514,ORD00277,PROD0084,1,149,0,149,47,Returned,Wrong item received
ITEM00515,ORD00278,PROD0073,1,399,100,299,-9,Not Returned,
ITEM00516,ORD00278,PROD0079,4,559,250,1986,98,Not Returned,
ITEM00517,ORD00279,PROD0075,1,499,50,449,56,Not Returned,
ITEM00518,ORD00280,PROD0031,1,999,50,949,292,Not Returned,
ITEM00519,ORD00280,PROD0022,1,4299,150,4149,468,Not Returned,
ITEM00520,ORD00281,PROD0041,3,1599,50,4747,1546,Not Returned,
ITEM00521,ORD00281,PROD0072,1,999,250,749,6,Not Returned,
ITEM00522,ORD00282,PROD0064,1,36999,100,36899,10481,Not Returned,
ITEM00523,ORD00282,PROD0029,3,22999,150,68847,12513,Not Returned,
ITEM00524,ORD00283,PROD0074,2,649,0,1298,268,Not Returned,
ITEM00525,ORD00283,PROD0064,1,36999,150,36849,10431,Not Returned,
ITEM00526,ORD00283,PROD0079,1,559,0,559,87,Not Returned,
ITEM00527,ORD00284,PROD0043,1,1199,150,1049,171,Not Returned,
ITEM00528,ORD00285,PROD0064,1,36999,250,36749,10331,Returned,Defective item
ITEM00529,ORD00285,PROD0015,1,54999,150,54849,14462,Returned,Wrong model received
ITEM00530,ORD00286,PROD0004,2,30999,0,61998,13134,Not Returned,
ITEM00531,ORD00287,PROD0007,1,23999,0,23999,8094,Not Returned,
ITEM00532,ORD00288,PROD0006,1,39999,150,39849,8342,Not Returned,
ITEM00533,ORD00289,PROD0060,1,15499,150,15349,4323,Not Returned,
ITEM00534,ORD00289,PROD0067,2,199,250,148,-132,Not Returned,
ITEM00535,ORD00289,PROD0065,2,44999,50,89948,31104,Not Returned,
ITEM00536,ORD00290,PROD0031,2,999,100,1898,584,Not Returned,
ITEM00537,ORD00291,PROD0006,1,39999,50,39949,8442,Not Returned,
ITEM00538,ORD00291,PROD0026,1,3499,0,3499,964,Not Returned,
ITEM00539,ORD00291,PROD0003,3,67999,150,203847,63042,Not Returned,
ITEM00540,ORD00292,PROD0045,2,2299,0,4598,1298,Returned,Color mismatch
ITEM00541,ORD00293,PROD0074,2,649,250,1048,18,Not Returned,
ITEM00542,ORD00293,PROD0012,2,23999,250,47748,10922,Not Returned,
ITEM00543,ORD00293,PROD0003,2,67999,250,135748,41878,Returned,Damaged in transit
ITEM00544,ORD00294,PROD0036,2,2499,250,4748,934,Not Returned,
ITEM00545,ORD00295,PROD0026,3,3499,150,10347,2742,Not Returned,
ITEM00546,ORD00296,PROD0027,2,1799,100,3498,972,Not Returned,
ITEM00547,ORD00297,PROD0015,1,54999,0,54999,14612,Not Returned,
ITEM00548,ORD00298,PROD0020,1,61999,0,61999,9642,Returned,Not as described
ITEM00549,ORD00298,PROD0015,1,54999,250,54749,14362,Returned,Wrong model received
ITEM00550,ORD00299,PROD0078,2,279,250,308,-166,Returned,Damaged packaging
ITEM00551,ORD00300,PROD0049,1,1899,0,1899,647,Not Returned,
ITEM00552,ORD00301,PROD0080,2,579,100,1058,280,Returned,Wrong item received
ITEM00553,ORD00302,PROD0068,3,329,0,987,150,Not Returned,
ITEM00554,ORD00302,PROD0057,2,31999,0,63998,18584,Returned,Damaged in transit
ITEM00555,ORD00303,PROD0044,1,2599,0,2599,776,Returned,Color mismatch
ITEM00556,ORD00304,PROD0039,2,899,0,1798,334,Returned,Color mismatch
ITEM00557,ORD00305,PROD0037,1,2999,50,2949,904,Returned,Wrong item received
ITEM00558,ORD00305,PROD0023,2,5499,0,10998,3836,Not Returned,
ITEM00559,ORD00306,PROD0074,1,649,50,599,84,Not Returned,
ITEM00560,ORD00306,PROD0042,1,999,150,849,40,Not Returned,
ITEM00561,ORD00306,PROD0018,2,89999,50,179948,34064,Not Returned,
ITEM00562,ORD00307,PROD0009,2,32999,0,65998,11536,Not Returned,
ITEM00563,ORD00307,PROD0084,1,149,50,99,-3,Not Returned,
ITEM00564,ORD00307,PROD0001,2,64999,100,129898,27412,Not Returned,
ITEM00565,ORD00308,PROD0030,1,1199,50,1149,164,Not Returned,
ITEM00566,ORD00308,PROD0059,1,49999,50,49949,10489,Not Returned,
ITEM00567,ORD00309,PROD0070,1,499,0,499,121,Not Returned,
ITEM00568,ORD00309,PROD0047,1,1099,0,1099,248,Not Returned,
ITEM00569,ORD00310,PROD0010,3,22999,0,68997,22743,Not Returned,
ITEM00570,ORD00311,PROD0062,3,32999,100,98897,16532,Not Returned,
ITEM00571,ORD00312,PROD0062,1,32999,50,32949,5494,Not Returned,
ITEM00572,ORD00312,PROD0030,1,1199,0,1199,214,Not Returned,
ITEM00573,ORD00313,PROD0011,1,25999,150,25849,7896,Returned,Wrong model received
ITEM00574,ORD00313,PROD0056,1,1199,50,1149,366,Not Returned,
ITEM00575,ORD00314,PROD0014,1,52999,0,52999,8725,Returned,Defective item
ITEM00576,ORD00314,PROD0044,1,2599,250,2349,526,Returned,Quality issue
ITEM00577,ORD00314,PROD0041,1,1599,0,1599,532,Returned,Size issue
ITEM00578,ORD00315,PROD0047,3,1099,100,3197,644,Not Returned,
ITEM00579,ORD00316,PROD0082,1,249,50,199,2,Not Returned,
ITEM00580,ORD00316,PROD0058,1,34999,150,34849,5153,Not Returned,
ITEM00581,ORD00317,PROD0048,3,1899,50,5647,763,Not Returned,
ITEM00582,ORD00317,PROD0037,1,2999,50,2949,904,Not Returned,
ITEM00583,ORD00317,PROD0055,1,1799,0,1799,354,Not Returned,
ITEM00584,ORD00317,PROD0023,2,5499,150,10848,3686,Not Returned,
ITEM00585,ORD00318,PROD0053,1,10999,0,10999,3798,Not Returned,
ITEM00586,ORD00319,PROD0012,1,23999,100,23899,5486,Not Returned,
ITEM00587,ORD00320,PROD0067,2,199,250,148,-132,Not Returned,
ITEM00588,ORD00320,PROD0013,1,47999,0,47999,10989,Not Returned,
ITEM00589,ORD00321,PROD0004,3,30999,0,92997,19701,Not Returned,
ITEM00590,ORD00322,PROD0060,1,15499,0,15499,4473,Returned,Wrong model received
ITEM00591,ORD00322,PROD0011,1,25999,0,25999,8046,Returned,Defective item
ITEM00592,ORD00323,PROD0030,1,1199,0,1199,214,Not Returned,
ITEM00593,ORD00324,PROD0037,4,2999,100,11896,3716,Returned,Quality issue
ITEM00594,ORD00324,PROD0047,1,1099,100,999,148,Returned,Missing parts
ITEM00595,ORD00324,PROD0068,1,329,0,329,50,Returned,Damaged packaging
ITEM00596,ORD00325,PROD0056,1,1199,150,1049,266,Not Returned,
ITEM00597,ORD00326,PROD0058,2,34999,150,69848,10456,Not Returned,
ITEM00598,ORD00326,PROD0055,1,1799,0,1799,354,Not Returned,
ITEM00599,ORD00327,PROD0026,2,3499,0,6998,1928,Not Returned,
ITEM00600,ORD00328,PROD0057,3,31999,100,95897,27776,Not Returned,
ITEM00601,ORD00328,PROD0033,1,2299,150,2149,454,Not Returned,
ITEM00602,ORD00328,PROD0056,1,1199,0,1199,416,Not Returned,
ITEM00603,ORD00329,PROD0005,1,24999,50,24949,5519,Returned,Not as described
ITEM00604,ORD00330,PROD0013,1,47999,50,47949,10939,Returned,Defective item
ITEM00605,ORD00331,PROD0015,1,54999,100,54899,14512,Not Returned,
ITEM00606,ORD00331,PROD0007,2,23999,0,47998,16188,Not Returned,
ITEM00607,ORD00332,PROD0005,1,24999,0,24999,5569,Not Returned,
ITEM00608,ORD00332,PROD0003,1,67999,150,67849,20914,Not Returned,
ITEM00609,ORD00332,PROD0084,1,149,250,0,-102,Not Returned,
ITEM00610,ORD00333,PROD0081,1,399,50,349,38,Not Returned,
ITEM00611,ORD00333,PROD0035,4,1499,0,5996,1620,Not Returned,
ITEM00612,ORD00334,PROD0033,2,2299,150,4448,1058,Returned,Quality issue
ITEM00613,ORD00335,PROD0077,3,145,100,335,-13,Not Returned,
ITEM00614,ORD00335,PROD0064,1,36999,100,36899,10481,Not Returned,
ITEM00615,ORD00336,PROD0026,1,3499,250,3249,714,Not Returned,
ITEM00616,ORD00336,PROD0060,1,15499,150,15349,4323,Not Returned,
ITEM00617,ORD00337,PROD0053,3,10999,0,32997,11394,Not Returned,
ITEM00618,ORD00338,PROD0063,1,28999,0,28999,4263,Not Returned,
ITEM00619,ORD00339,PROD0032,2,1599,50,3148,452,Not Returned,
ITEM00620,ORD00339,PROD0030,1,1199,250,949,-36,Not Returned,
ITEM00621,ORD00340,PROD0077,1,145,0,145,29,Returned,Quality issue
ITEM00622,ORD00340,PROD0038,2,3999,0,7998,1834,Returned,Quality issue
ITEM00623,ORD00341,PROD0056,2,1199,250,2148,582,Not Returned,
ITEM00624,ORD00342,PROD0007,1,23999,150,23849,7944,Not Returned,
ITEM00625,ORD00343,PROD0053,1,10999,0,10999,3798,Not Returned,
ITEM00626,ORD00344,PROD0081,1,399,150,249,-62,Not Returned,
ITEM00627,ORD00344,PROD0034,2,1899,0,3798,734,Not Returned,
ITEM00628,ORD00345,PROD0079,1,559,150,409,-63,Not Returned,
ITEM00629,ORD00345,PROD0074,2,649,100,1198,168,Not Returned,
ITEM00630,ORD00346,PROD0011,2,25999,150,51848,15942,Returned,Damaged in transit
ITEM00631,ORD00346,PROD0057,3,31999,150,95847,27726,Returned,Installation issue
ITEM00632,ORD00346,PROD0003,2,67999,0,135998,42128,Returned,Not as described
ITEM00633,ORD00347,PROD0039,1,899,0,899,167,Not Returned,
ITEM00634,ORD00347,PROD0069,3,549,50,1597,217,Not Returned,
ITEM00635,ORD00347,PROD0018,2,89999,0,179998,34114,Not Returned,
ITEM00636,ORD00348,PROD0065,1,44999,0,44999,15577,Not Returned,
ITEM00637,ORD00349,PROD0008,1,19999,0,19999,3541,Returned,Not as described
ITEM00638,ORD00349,PROD0004,1,30999,100,30899,6467,Returned,Defective item
ITEM00639,ORD00350,PROD0024,1,1299,50,1249,399,Not Returned,
ITEM00640,ORD00350,PROD0025,1,1499,250,1249,100,Not Returned,
ITEM00641,ORD00350,PROD0049,3,1899,150,5547,1791,Not Returned,
ITEM00642,ORD00351,PROD0076,2,179,150,208,-64,Returned,Quality issue
ITEM00643,ORD00351,PROD0035,1,1499,150,1349,255,Returned,Color mismatch
ITEM00644,ORD00352,PROD0051,1,899,250,649,19,Not Returned,
ITEM00645,ORD00353,PROD0062,1,32999,150,32849,5394,Not Returned,
ITEM00646,ORD00353,PROD0082,2,249,50,448,54,Not Returned,
ITEM00647,ORD00353,PROD0007,1,23999,150,23849,7944,Not Returned,
ITEM00648,ORD00354,PROD0006,1,39999,150,39849,8342,Not Returned,
ITEM00649,ORD00355,PROD0037,2,2999,250,5748,1658,Not Returned,
ITEM00650,ORD00356,PROD0049,1,1899,100,1799,547,Not Returned,
ITEM00651,ORD00357,PROD0083,1,299,0,299,97,Not Returned,
ITEM00652,ORD00357,PROD0051,3,899,100,2597,707,Not Returned,
ITEM00653,ORD00357,PROD0024,2,1299,50,2548,848,Not Returned,
ITEM00654,ORD00358,PROD0049,1,1899,50,1849,597,Returned,Wrong item received
ITEM00655,ORD00358,PROD0050,1,3199,100,3099,915,Returned,Quality issue
ITEM00656,ORD00358,PROD0070,1,499,100,399,21,Returned,Damaged packaging
ITEM00657,ORD00359,PROD0044,1,2599,0,2599,776,Not Returned,
ITEM00658,ORD00360,PROD0075,1,499,150,349,-44,Not Returned,
ITEM00659,ORD00360,PROD0032,1,1599,150,1449,101,Not Returned,
ITEM00660,ORD00360,PROD0081,2,399,50,748,126,Not Returned,
ITEM00661,ORD00361,PROD0065,2,44999,100,89898,31054,Not Returned,
ITEM00662,ORD00361,PROD0030,1,1199,50,1149,164,Not Returned,
ITEM00663,ORD00362,PROD0020,4,61999,150,247846,38418,Not Returned,
ITEM00664,ORD00363,PROD0055,2,1799,0,3598,708,Not Returned,
ITEM00665,ORD00363,PROD0003,1,67999,0,67999,21064,Not Returned,
ITEM00666,ORD00364,PROD0015,1,54999,250,54749,14362,Returned,Wrong model received
ITEM00667,ORD00365,PROD0077,2,145,0,290,58,Not Returned,
ITEM00668,ORD00366,PROD0027,1,1799,250,1549,286,Not Returned,
ITEM00669,ORD00366,PROD0053,1,10999,0,10999,3798,Not Returned,
ITEM00670,ORD00366,PROD0014,1,52999,50,52949,8675,Not Returned,
ITEM00671,ORD00366,PROD0030,1,1199,100,1099,114,Not Returned,
ITEM00672,ORD00367,PROD0003,3,67999,50,203947,63142,Not Returned,
ITEM00673,ORD00367,PROD0022,1,4299,50,4249,568,Not Returned,
ITEM00674,ORD00367,PROD0047,1,1099,50,1049,198,Not Returned,
ITEM00675,ORD00368,PROD0038,2,3999,100,7898,1734,Not Returned,
ITEM00676,ORD00368,PROD0036,1,2499,0,2499,592,Not Returned,
ITEM00677,ORD00368,PROD0004,1,30999,250,30749,6317,Not Returned,
ITEM00678,ORD00369,PROD0009,2,32999,0,65998,11536,Not Returned,
ITEM00679,ORD00370,PROD0074,2,649,150,1148,118,Not Returned,
ITEM00680,ORD00370,PROD0070,3,499,0,1497,363,Not Returned,
ITEM00681,ORD00371,PROD0071,1,479,50,429,103,Not Returned,
ITEM00682,ORD00372,PROD0035,1,1499,0,1499,405,Not Returned,
ITEM00683,ORD00373,PROD0042,1,999,100,899,90,Returned,Wrong item received
ITEM00684,ORD00373,PROD0080,3,579,150,1587,420,Returned,Quality issue
ITEM00685,ORD00374,PROD0069,2,549,0,1098,178,Not Returned,
ITEM00686,ORD00374,PROD0080,1,579,250,329,-60,Not Returned,
ITEM00687,ORD00375,PROD0065,1,44999,50,44949,15527,Not Returned,
ITEM00688,ORD00376,PROD0042,1,999,50,949,140,Not Returned,
ITEM00689,ORD00376,PROD0044,1,2599,0,2599,776,Not Returned,
ITEM00690,ORD00376,PROD0076,2,179,250,108,-164,Not Returned,
ITEM00691,ORD00377,PROD0062,2,32999,100,65898,10988,Not Returned,
ITEM00692,ORD00377,PROD0047,1,1099,0,1099,248,Not Returned,
ITEM00693,ORD00377,PROD0032,1,1599,250,1349,1,Not Returned,
ITEM00694,ORD00378,PROD0077,1,145,150,0,-116,Not Returned,
ITEM00695,ORD00379,PROD0041,1,1599,250,1349,282,Not Returned,
ITEM00696,ORD00380,PROD0013,1,47999,50,47949,10939,Returned,Damaged in transit
ITEM00697,ORD00380,PROD0066,1,149,100,49,-55,Returned,Expired product concern
ITEM00698,ORD00381,PROD0004,1,30999,250,30749,6317,Not Returned,
ITEM00699,ORD00382,PROD0018,1,89999,150,89849,16907,Not Returned,
ITEM00700,ORD00382,PROD0039,1,899,0,899,167,Not Returned,
ITEM00701,ORD00383,PROD0049,4,1899,250,7346,2338,Returned,Quality issue
ITEM00702,ORD00384,PROD0072,1,999,100,899,156,Not Returned,
ITEM00703,ORD00384,PROD0079,1,559,50,509,37,Not Returned,
