delivery_id,order_id,delivery_partner,expected_delivery_date,actual_delivery_date,delivery_status,delay_days,delivery_rating
DEL01309,ORD01309,Ekart Logistics,2024-05-08,2024-05-11,Delayed,3.0,1.0
DEL01310,ORD01310,Xpressbees,2024-05-30,2024-05-30,On Time,0.0,5.0
DEL01311,ORD01311,Bluedart,2024-05-21,,Processing,,
DEL01312,ORD01312,Ekart Logistics,2024-07-06,2024-07-07,Delayed,1.0,1.0
DEL01313,ORD01313,Ecom Express,2024-04-19,,Cancelled,0.0,
DEL01314,ORD01314,Bluedart,2024-02-06,2024-02-06,On Time,0.0,4.0
DEL01315,ORD01315,Xpressbees,2024-09-02,,Processing,,
DEL01316,ORD01316,Bluedart,2024-02-26,2024-02-26,On Time,0.0,5.0
DEL01317,ORD01317,Ecom Express,2024-09-30,2024-10-02,Delayed,2.0,2.0
DEL01318,ORD01318,Bluedart,2024-08-25,,Cancelled,0.0,
DEL01319,ORD01319,Xpressbees,2024-03-12,2024-03-12,On Time,0.0,3.0
DEL01320,ORD01320,Bluedart,2024-11-19,2024-11-21,Delayed,2.0,5.0
DEL01321,ORD01321,Xpressbees,2024-02-10,2024-02-14,Delayed,4.0,3.0
DEL01322,ORD01322,Bluedart,2024-06-09,,Processing,,
DEL01323,ORD01323,Bluedart,2024-03-02,,Cancelled,0.0,
DEL01324,ORD01324,Xpressbees,2024-08-27,2024-08-28,Delayed,1.0,4.0
DEL01325,ORD01325,Delhivery,2024-12-09,2024-12-09,On Time,0.0,3.0
DEL01326,ORD01326,Delhivery,2024-03-05,2024-03-06,Delayed,1.0,4.0
DEL01327,ORD01327,Ekart Logistics,2024-04-24,2024-04-24,On Time,0.0,4.0
DEL01328,ORD01328,Xpressbees,2024-09-22,2024-09-22,On Time,0.0,5.0
DEL01329,ORD01329,Xpressbees,2024-07-15,2024-07-16,Delayed,1.0,5.0
DEL01330,ORD01330,Ecom Express,2024-08-10,2024-08-14,Delayed,4.0,3.0
DEL01331,ORD01331,Delhivery,2024-04-06,2024-04-09,Delayed,3.0,3.0
DEL01332,ORD01332,Ecom Express,2024-09-12,2024-09-13,Delayed,1.0,5.0
DEL01333,ORD01333,Ekart Logistics,2024-01-28,,Cancelled,0.0,
DEL01334,ORD01334,Xpressbees,2024-03-04,2024-03-05,Delayed,1.0,3.0
DEL01335,ORD01335,Ecom Express,2024-05-04,2024-05-04,On Time,0.0,3.0
DEL01336,ORD01336,Ekart Logistics,2024-11-15,,Cancelled,0.0,
DEL01337,ORD01337,Delhivery,2024-02-27,2024-02-27,On Time,0.0,2.0
DEL01338,ORD01338,Bluedart,2024-04-03,,Processing,,
DEL01339,ORD01339,Delhivery,2024-06-02,,Cancelled,0.0,
DEL01340,ORD01340,Ecom Express,2024-02-20,2024-02-20,On Time,0.0,2.0
DEL01341,ORD01341,Bluedart,2024-12-23,2024-12-23,On Time,0.0,1.0
DEL01342,ORD01342,Xpressbees,2024-02-12,2024-02-14,Delayed,2.0,2.0
DEL01343,ORD01343,Ekart Logistics,2024-03-18,2024-03-19,Delayed,1.0,2.0
DEL01344,ORD01344,Bluedart,2024-01-17,2024-01-19,Delayed,2.0,1.0
DEL01345,ORD01345,Delhivery,2024-12-16,,Processing,,
DEL01346,ORD01346,Ekart Logistics,2024-09-01,2024-09-01,On Time,0.0,1.0
DEL01347,ORD01347,Bluedart,2024-09-02,2024-09-02,On Time,0.0,1.0
DEL01348,ORD01348,Bluedart,2024-12-17,2024-12-17,On Time,0.0,3.0
DEL01349,ORD01349,Delhivery,2024-03-29,,Processing,,
DEL01350,ORD01350,Bluedart,2024-06-07,,Processing,,
DEL01351,ORD01351,Delhivery,2024-07-03,2024-07-04,Delayed,1.0,2.0
DEL01352,ORD01352,Ekart Logistics,2024-05-13,2024-05-15,Delayed,2.0,5.0
DEL01353,ORD01353,Delhivery,2024-06-06,,Cancelled,0.0,
DEL01354,ORD01354,Xpressbees,2024-12-08,,Processing,,
DEL01355,ORD01355,Ekart Logistics,2024-12-19,2024-12-19,On Time,0.0,1.0
DEL01356,ORD01356,Xpressbees,2024-04-28,,Cancelled,0.0,
DEL01357,ORD01357,Bluedart,2024-01-21,2024-01-21,On Time,0.0,1.0
DEL01358,ORD01358,Bluedart,2024-02-21,2024-02-21,On Time,0.0,1.0
DEL01359,ORD01359,Xpressbees,2024-05-22,,Cancelled,0.0,
DEL01360,ORD01360,Ecom Express,2024-05-20,,Cancelled,0.0,
DEL01361,ORD01361,Delhivery,2024-11-02,2024-11-05,Delayed,3.0,1.0
DEL01362,ORD01362,Ekart Logistics,2024-01-29,2024-01-29,On Time,0.0,1.0
DEL01363,ORD01363,Delhivery,2024-08-16,,Processing,,
DEL01364,ORD01364,Bluedart,2024-06-01,2024-06-01,On Time,0.0,3.0
DEL01365,ORD01365,Ekart Logistics,2024-03-19,2024-03-22,Delayed,3.0,3.0
DEL01366,ORD01366,Ekart Logistics,2024-11-18,2024-11-18,On Time,0.0,2.0
DEL01367,ORD01367,Ecom Express,2024-06-01,2024-06-01,On Time,0.0,1.0
DEL01368,ORD01368,Xpressbees,2024-01-25,2024-01-26,Delayed,1.0,3.0
DEL01369,ORD01369,Delhivery,2024-02-03,2024-02-03,On Time,0.0,4.0
DEL01370,ORD01370,Ekart Logistics,2024-07-06,,Cancelled,0.0,
DEL01371,ORD01371,Bluedart,2024-03-16,2024-03-16,On Time,0.0,4.0
DEL01372,ORD01372,Ecom Express,2024-10-20,2024-10-24,Delayed,4.0,1.0
DEL01373,ORD01373,Delhivery,2024-03-16,,Cancelled,0.0,
DEL01374,ORD01374,Delhivery,2024-02-17,2024-02-17,On Time,0.0,5.0
DEL01375,ORD01375,Ecom Express,2024-07-06,2024-07-09,Delayed,3.0,2.0
DEL01376,ORD01376,Bluedart,2024-02-27,2024-02-28,Delayed,1.0,1.0
DEL01377,ORD01377,Delhivery,2024-04-01,2024-04-01,On Time,0.0,4.0
DEL01378,ORD01378,Bluedart,2024-10-25,2024-10-25,On Time,0.0,5.0
DEL01379,ORD01379,Ekart Logistics,2024-08-04,2024-08-04,On Time,0.0,1.0
DEL01380,ORD01380,Bluedart,2024-02-16,2024-02-16,On Time,0.0,3.0
DEL01381,ORD01381,Xpressbees,2024-07-18,,Processing,,
DEL01382,ORD01382,Delhivery,2024-10-01,2024-10-01,On Time,0.0,2.0
DEL01383,ORD01383,Delhivery,2025-01-02,2025-01-02,On Time,0.0,1.0
DEL01384,ORD01384,Ecom Express,2024-08-31,2024-08-31,On Time,0.0,3.0
DEL01385,ORD01385,Bluedart,2024-10-16,2024-10-16,On Time,0.0,2.0
DEL01386,ORD01386,Delhivery,2024-03-17,2024-03-17,On Time,0.0,1.0
DEL01387,ORD01387,Xpressbees,2024-09-26,2024-09-27,Delayed,1.0,4.0
DEL01388,ORD01388,Xpressbees,2024-10-22,2024-10-22,On Time,0.0,4.0
DEL01389,ORD01389,Ekart Logistics,2024-08-01,,Cancelled,0.0,
DEL01390,ORD01390,Delhivery,2024-09-27,2024-09-28,Delayed,1.0,5.0
DEL01391,ORD01391,Ecom Express,2024-05-21,,Processing,,
DEL01392,ORD01392,Ecom Express,2024-02-21,,Processing,,
DEL01393,ORD01393,Bluedart,2024-12-22,2024-12-22,On Time,0.0,3.0
DEL01394,ORD01394,Xpressbees,2024-10-31,,Cancelled,0.0,
DEL01395,ORD01395,Bluedart,2024-09-24,2024-09-26,Delayed,2.0,2.0
DEL01396,ORD01396,Ekart Logistics,2024-12-13,,Cancelled,0.0,
DEL01397,ORD01397,Ecom Express,2024-06-14,,Cancelled,0.0,
DEL01398,ORD01398,Bluedart,2024-12-20,2024-12-20,On Time,0.0,3.0
DEL01399,ORD01399,Delhivery,2024-03-26,2024-03-28,Delayed,2.0,3.0
DEL01400,ORD01400,Ekart Logistics,2024-05-10,2024-05-12,Delayed,2.0,1.0
DEL01401,ORD01401,Delhivery,2024-09-21,2024-09-21,On Time,0.0,1.0
DEL01402,ORD01402,Ecom Express,2024-06-09,2024-06-09,On Time,0.0,4.0
DEL01403,ORD01403,Ekart Logistics,2024-10-10,2024-10-10,On Time,0.0,3.0
DEL01404,ORD01404,Xpressbees,2024-03-08,2024-03-08,On Time,0.0,3.0
DEL01405,ORD01405,Xpressbees,2024-04-09,2024-04-09,On Time,0.0,2.0
DEL01406,ORD01406,Ekart Logistics,2024-12-30,2024-12-30,On Time,0.0,4.0
DEL01407,ORD01407,Ekart Logistics,2024-06-02,2024-06-02,On Time,0.0,1.0
DEL01408,ORD01408,Bluedart,2024-07-14,,Cancelled,0.0,
DEL01409,ORD01409,Xpressbees,2024-12-25,,Processing,,
DEL01410,ORD01410,Delhivery,2024-08-10,2024-08-10,On Time,0.0,3.0
DEL01411,ORD01411,Ecom Express,2024-03-06,2024-03-09,Delayed,3.0,2.0
DEL01412,ORD01412,Delhivery,2024-06-08,2024-06-09,Delayed,1.0,1.0
DEL01413,ORD01413,Bluedart,2024-03-17,2024-03-20,Delayed,3.0,4.0
DEL01414,ORD01414,Bluedart,2024-03-27,2024-03-28,Delayed,1.0,4.0
DEL01415,ORD01415,Ekart Logistics,2024-10-02,2024-10-02,On Time,0.0,2.0
DEL01416,ORD01416,Bluedart,2024-03-20,2024-03-20,On Time,0.0,5.0
DEL01417,ORD01417,Delhivery,2024-03-15,2024-03-15,On Time,0.0,1.0
DEL01418,ORD01418,Ecom Express,2024-11-29,2024-11-29,On Time,0.0,2.0
DEL01419,ORD01419,Xpressbees,2024-12-05,2024-12-05,On Time,0.0,2.0
DEL01420,ORD01420,Ekart Logistics,2024-06-20,2024-06-20,On Time,0.0,5.0
DEL01421,ORD01421,Ecom Express,2024-07-27,2024-07-27,On Time,0.0,2.0
DEL01422,ORD01422,Delhivery,2024-03-24,2024-03-24,On Time,0.0,1.0
DEL01423,ORD01423,Xpressbees,2024-09-19,,Cancelled,0.0,
DEL01424,ORD01424,Ecom Express,2024-05-05,,Processing,,
DEL01425,ORD01425,Delhivery,2024-07-20,,Processing,,
DEL01426,ORD01426,Xpressbees,2024-11-16,2024-11-16,On Time,0.0,1.0
DEL01427,ORD01427,Ekart Logistics,2024-02-11,2024-02-11,On Time,0.0,4.0
DEL01428,ORD01428,Xpressbees,2024-01-21,2024-01-24,Delayed,3.0,5.0
DEL01429,ORD01429,Bluedart,2024-08-21,2024-08-22,Delayed,1.0,1.0
DEL01430,ORD01430,Ekart Logistics,2024-10-15,2024-10-17,Delayed,2.0,4.0
DEL01431,ORD01431,Ecom Express,2024-08-14,,Cancelled,0.0,
DEL01432,ORD01432,Bluedart,2024-03-30,2024-03-30,On Time,0.0,1.0
DEL01433,ORD01433,Ekart Logistics,2024-01-19,,Cancelled,0.0,
DEL01434,ORD01434,Delhivery,2024-03-14,2024-03-14,On Time,0.0,1.0
DEL01435,ORD01435,Ecom Express,2024-10-10,,Processing,,
DEL01436,ORD01436,Xpressbees,2024-12-22,,Cancelled,0.0,
DEL01437,ORD01437,Xpressbees,2024-10-24,,Processing,,
DEL01438,ORD01438,Ekart Logistics,2024-07-06,2024-07-06,On Time,0.0,1.0
DEL01439,ORD01439,Bluedart,2024-08-10,,Cancelled,0.0,
DEL01440,ORD01440,Delhivery,2024-02-14,2024-02-14,On Time,0.0,1.0
DEL01441,ORD01441,Delhivery,2024-09-17,2024-09-17,On Time,0.0,2.0
DEL01442,ORD01442,Delhivery,2024-06-23,2024-06-23,On Time,0.0,3.0
DEL01443,ORD01443,Xpressbees,2024-07-23,,Cancelled,0.0,
DEL01444,ORD01444,Bluedart,2024-05-29,2024-05-29,On Time,0.0,2.0
DEL01445,ORD01445,Bluedart,2024-09-19,2024-09-19,On Time,0.0,3.0
DEL01446,ORD01446,Xpressbees,2024-10-10,,Cancelled,0.0,
DEL01447,ORD01447,Bluedart,2024-05-20,,Cancelled,0.0,
DEL01448,ORD01448,Ecom Express,2024-08-08,2024-08-08,On Time,0.0,2.0
DEL01449,ORD01449,Ekart Logistics,2024-02-03,2024-02-04,Delayed,1.0,1.0
DEL01450,ORD01450,Ekart Logistics,2024-06-21,,Processing,,
DEL01451,ORD01451,Bluedart,2024-02-14,,Processing,,
DEL01452,ORD01452,Ekart Logistics,2024-08-07,2024-08-07,On Time,0.0,5.0
DEL01453,ORD01453,Ekart Logistics,2024-03-12,2024-03-14,Delayed,2.0,3.0
DEL01454,ORD01454,Bluedart,2024-09-16,2024-09-16,On Time,0.0,4.0
DEL01455,ORD01455,Bluedart,2024-08-14,2024-08-15,Delayed,1.0,2.0
DEL01456,ORD01456,Delhivery,2024-02-05,2024-02-06,Delayed,1.0,4.0
DEL01457,ORD01457,Ecom Express,2024-07-16,,Cancelled,0.0,
DEL01458,ORD01458,Bluedart,2024-01-29,2024-02-01,Delayed,3.0,5.0
DEL01459,ORD01459,Ekart Logistics,2024-08-14,,Cancelled,0.0,
DEL01460,ORD01460,Ekart Logistics,2024-03-05,2024-03-06,Delayed,1.0,2.0
DEL01461,ORD01461,Ecom Express,2024-07-05,2024-07-05,On Time,0.0,4.0
DEL01462,ORD01462,Xpressbees,2024-05-07,2024-05-07,On Time,0.0,2.0
DEL01463,ORD01463,Ecom Express,2024-04-29,2024-04-30,Delayed,1.0,2.0
DEL01464,ORD01464,Xpressbees,2024-05-14,,Processing,,
DEL01465,ORD01465,Ekart Logistics,2024-03-12,2024-03-12,On Time,0.0,2.0
DEL01466,ORD01466,Xpressbees,2024-06-11,2024-06-11,On Time,0.0,5.0
DEL01467,ORD01467,Bluedart,2024-11-13,2024-11-13,On Time,0.0,2.0
DEL01468,ORD01468,Bluedart,2024-12-07,2024-12-07,On Time,0.0,2.0
DEL01469,ORD01469,Bluedart,2024-04-19,2024-04-22,Delayed,3.0,4.0
DEL01470,ORD01470,Xpressbees,2024-06-05,2024-06-07,Delayed,2.0,4.0
DEL01471,ORD01471,Delhivery,2024-09-29,2024-09-29,On Time,0.0,1.0
DEL01472,ORD01472,Delhivery,2024-09-18,2024-09-19,Delayed,1.0,2.0
DEL01473,ORD01473,Ecom Express,2024-12-31,2024-12-31,On Time,0.0,2.0
DEL01474,ORD01474,Xpressbees,2024-04-21,2024-04-26,Delayed,5.0,2.0
DEL01475,ORD01475,Ekart Logistics,2024-10-13,2024-10-13,On Time,0.0,5.0
DEL01476,ORD01476,Bluedart,2024-03-18,2024-03-18,On Time,0.0,2.0
DEL01477,ORD01477,Xpressbees,2024-12-02,,Processing,,
DEL01478,ORD01478,Ecom Express,2024-09-14,,Processing,,
DEL01479,ORD01479,Delhivery,2024-11-01,2024-11-01,On Time,0.0,3.0
DEL01480,ORD01480,Ecom Express,2024-05-29,,Processing,,
DEL01481,ORD01481,Bluedart,2024-07-17,2024-07-17,On Time,0.0,3.0
DEL01482,ORD01482,Ecom Express,2024-04-17,2024-04-17,On Time,0.0,4.0
DEL01483,ORD01483,Ecom Express,2024-10-03,2024-10-06,Delayed,3.0,3.0
DEL01484,ORD01484,Bluedart,2024-07-03,2024-07-03,On Time,0.0,3.0
DEL01485,ORD01485,Ecom Express,2024-10-31,2024-11-01,Delayed,1.0,5.0
DEL01486,ORD01486,Xpressbees,2024-11-17,2024-11-19,Delayed,2.0,3.0
DEL01487,ORD01487,Ekart Logistics,2024-02-02,,Processing,,
DEL01488,ORD01488,Bluedart,2024-12-15,2024-12-18,Delayed,3.0,1.0
DEL01489,ORD01489,Delhivery,2024-10-23,,Processing,,
DEL01490,ORD01490,Xpressbees,2024-08-29,,Cancelled,0.0,
DEL01491,ORD01491,Xpressbees,2024-05-27,,Processing,,
DEL01492,ORD01492,Xpressbees,2024-10-11,2024-10-12,Delayed,1.0,3.0
DEL01493,ORD01493,Ekart Logistics,2024-01-24,2024-01-24,On Time,0.0,5.0
DEL01494,ORD01494,Bluedart,2024-12-08,2024-12-08,On Time,0.0,4.0
DEL01495,ORD01495,Bluedart,2024-10-22,,Cancelled,0.0,
DEL01496,ORD01496,Ekart Logistics,2024-08-22,2024-08-25,Delayed,3.0,5.0
DEL01497,ORD01497,Delhivery,2024-08-31,2024-08-31,On Time,0.0,5.0
DEL01498,ORD01498,Delhivery,2024-10-15,2024-10-15,On Time,0.0,1.0
DEL01499,ORD01499,Ecom Express,2024-02-15,2024-02-15,On Time,0.0,1.0
DEL01500,ORD01500,Ekart Logistics,2024-04-06,2024-04-11,Delayed,5.0,1.0
DEL01501,ORD01501,Ekart Logistics,2024-03-09,2024-03-11,Delayed,2.0,4.0
DEL01502,ORD01502,Delhivery,2024-12-04,2024-12-07,Delayed,3.0,2.0
DEL01503,ORD01503,Bluedart,2024-01-24,2024-01-28,Delayed,4.0,5.0
DEL01504,ORD01504,Delhivery,2024-01-26,2024-01-26,On Time,0.0,2.0
DEL01505,ORD01505,Bluedart,2024-05-14,2024-05-15,Delayed,1.0,1.0
DEL01506,ORD01506,Xpressbees,2024-10-07,,Cancelled,0.0,
DEL01507,ORD01507,Xpressbees,2024-07-02,2024-07-05,Delayed,3.0,2.0
DEL01508,ORD01508,Bluedart,2024-03-04,2024-03-05,Delayed,1.0,4.0
DEL01509,ORD01509,Delhivery,2024-06-19,2024-06-19,On Time,0.0,1.0
DEL01510,ORD01510,Xpressbees,2024-02-10,,Cancelled,0.0,
DEL01511,ORD01511,Xpressbees,2024-01-15,2024-01-15,On Time,0.0,5.0
DEL01512,ORD01512,Ekart Logistics,2024-12-01,2024-12-02,Delayed,1.0,4.0
DEL01513,ORD01513,Ecom Express,2024-01-23,2024-01-23,On Time,0.0,4.0
DEL01514,ORD01514,Delhivery,2024-03-23,2024-03-23,On Time,0.0,2.0
DEL01515,ORD01515,Xpressbees,2024-04-24,,Processing,,
DEL01516,ORD01516,Delhivery,2024-09-23,,Processing,,
DEL01517,ORD01517,Delhivery,2024-10-30,2024-10-30,On Time,0.0,4.0
DEL01518,ORD01518,Ekart Logistics,2024-12-02,2024-12-02,On Time,0.0,3.0
DEL01519,ORD01519,Ecom Express,2024-09-16,2024-09-16,On Time,0.0,2.0
DEL01520,ORD01520,Bluedart,2024-03-05,,Processing,,
DEL01521,ORD01521,Xpressbees,2024-12-10,2024-12-15,Delayed,5.0,1.0
DEL01522,ORD01522,Delhivery,2024-04-11,,Processing,,
DEL01523,ORD01523,Delhivery,2024-05-08,,Processing,,
DEL01524,ORD01524,Xpressbees,2024-06-13,,Cancelled,0.0,
DEL01525,ORD01525,Ekart Logistics,2024-08-18,,Cancelled,0.0,
DEL01526,ORD01526,Bluedart,2024-07-05,2024-07-05,On Time,0.0,5.0
DEL01527,ORD01527,Delhivery,2024-09-11,2024-09-11,On Time,0.0,2.0
DEL01528,ORD01528,Ecom Express,2024-05-03,2024-05-03,On Time,0.0,1.0
DEL01529,ORD01529,Ekart Logistics,2024-08-03,,Cancelled,0.0,
DEL01530,ORD01530,Delhivery,2024-06-01,2024-06-01,On Time,0.0,3.0
DEL01531,ORD01531,Ekart Logistics,2024-08-02,2024-08-03,Delayed,1.0,4.0
DEL01532,ORD01532,Xpressbees,2024-11-25,,Processing,,
DEL01533,ORD01533,Delhivery,2024-01-14,2024-01-17,Delayed,3.0,2.0
DEL01534,ORD01534,Delhivery,2024-10-12,,Cancelled,0.0,
DEL01535,ORD01535,Delhivery,2024-03-09,,Processing,,
DEL01536,ORD01536,Ecom Express,2024-12-23,2024-12-25,Delayed,2.0,2.0
DEL01537,ORD01537,Bluedart,2024-10-03,2024-10-03,On Time,0.0,4.0
DEL01538,ORD01538,Bluedart,2024-07-29,,Cancelled,0.0,
DEL01539,ORD01539,Xpressbees,2024-03-04,2024-03-05,Delayed,1.0,5.0
DEL01540,ORD01540,Ekart Logistics,2024-11-13,2024-11-14,Delayed,1.0,3.0
DEL01541,ORD01541,Ekart Logistics,2024-07-04,2024-07-04,On Time,0.0,3.0
DEL01542,ORD01542,Xpressbees,2024-08-18,2024-08-20,Delayed,2.0,3.0
DEL01543,ORD01543,Xpressbees,2024-04-07,,Cancelled,0.0,
DEL01544,ORD01544,Ekart Logistics,2024-11-06,2024-11-06,On Time,0.0,4.0
DEL01545,ORD01545,Delhivery,2024-08-26,2024-08-26,On Time,0.0,2.0
DEL01546,ORD01546,Ecom Express,2024-09-21,,Cancelled,0.0,
DEL01547,ORD01547,Ekart Logistics,2024-06-06,2024-06-06,On Time,0.0,4.0
DEL01548,ORD01548,Xpressbees,2024-09-29,2024-09-29,On Time,0.0,2.0
DEL01549,ORD01549,Ecom Express,2024-07-20,2024-07-20,On Time,0.0,4.0
DEL01550,ORD01550,Ecom Express,2024-04-24,2024-04-25,Delayed,1.0,1.0
DEL01551,ORD01551,Ekart Logistics,2024-06-15,2024-06-15,On Time,0.0,3.0
DEL01552,ORD01552,Bluedart,2024-03-03,2024-03-03,On Time,0.0,3.0
DEL01553,ORD01553,Ecom Express,2024-04-30,2024-04-30,On Time,0.0,2.0
DEL01554,ORD01554,Ekart Logistics,2024-02-29,2024-03-01,Delayed,1.0,2.0
DEL01555,ORD01555,Ekart Logistics,2024-04-19,2024-04-21,Delayed,2.0,4.0
DEL01556,ORD01556,Delhivery,2024-01-28,2024-02-01,Delayed,4.0,4.0
DEL01557,ORD01557,Ecom Express,2024-01-20,2024-01-20,On Time,0.0,3.0
DEL01558,ORD01558,Xpressbees,2024-08-13,,Cancelled,0.0,
DEL01559,ORD01559,Ecom Express,2024-08-25,2024-08-25,On Time,0.0,4.0
DEL01560,ORD01560,Delhivery,2024-03-04,2024-03-06,Delayed,2.0,1.0
DEL01561,ORD01561,Ekart Logistics,2024-02-16,,Processing,,
DEL01562,ORD01562,Bluedart,2024-12-12,2024-12-12,On Time,0.0,2.0
DEL01563,ORD01563,Ecom Express,2024-04-28,,Cancelled,0.0,
DEL01564,ORD01564,Ekart Logistics,2024-09-23,2024-09-23,On Time,0.0,1.0
DEL01565,ORD01565,Bluedart,2024-09-21,,Cancelled,0.0,
DEL01566,ORD01566,Delhivery,2024-06-14,2024-06-14,On Time,0.0,3.0
DEL01567,ORD01567,Bluedart,2024-09-29,2024-09-29,On Time,0.0,5.0
DEL01568,ORD01568,Ecom Express,2024-11-20,2024-11-20,On Time,0.0,2.0
DEL01569,ORD01569,Xpressbees,2024-10-30,2024-11-01,Delayed,2.0,2.0
DEL01570,ORD01570,Ecom Express,2024-05-20,2024-05-22,Delayed,2.0,5.0
DEL01571,ORD01571,Ecom Express,2024-09-13,2024-09-15,Delayed,2.0,4.0
DEL01572,ORD01572,Xpressbees,2024-02-19,2024-02-19,On Time,0.0,2.0
DEL01573,ORD01573,Bluedart,2024-02-08,2024-02-08,On Time,0.0,3.0
DEL01574,ORD01574,Ecom Express,2024-01-24,2024-01-24,On Time,0.0,2.0
DEL01575,ORD01575,Xpressbees,2024-11-26,2024-11-26,On Time,0.0,3.0
DEL01576,ORD01576,Delhivery,2024-09-09,2024-09-11,Delayed,2.0,1.0
DEL01577,ORD01577,Xpressbees,2024-06-05,,Cancelled,0.0,
DEL01578,ORD01578,Xpressbees,2024-07-23,2024-07-25,Delayed,2.0,2.0
DEL01579,ORD01579,Ekart Logistics,2024-06-06,2024-06-07,Delayed,1.0,2.0
DEL01580,ORD01580,Ecom Express,2024-05-31,2024-05-31,On Time,0.0,4.0
DEL01581,ORD01581,Xpressbees,2024-12-08,2024-12-08,On Time,0.0,5.0
DEL01582,ORD01582,Ecom Express,2024-06-17,,Cancelled,0.0,
DEL01583,ORD01583,Ekart Logistics,2024-07-29,,Cancelled,0.0,
DEL01584,ORD01584,Delhivery,2024-11-09,2024-11-10,Delayed,1.0,2.0
DEL01585,ORD01585,Ecom Express,2024-05-20,2024-05-21,Delayed,1.0,3.0
DEL01586,ORD01586,Xpressbees,2024-10-16,,Processing,,
DEL01587,ORD01587,Delhivery,2024-06-13,2024-06-13,On Time,0.0,3.0
DEL01588,ORD01588,Bluedart,2024-07-27,2024-07-27,On Time,0.0,1.0
DEL01589,ORD01589,Ecom Express,2024-04-26,2024-04-26,On Time,0.0,5.0
DEL01590,ORD01590,Ekart Logistics,2024-08-02,2024-08-05,Delayed,3.0,2.0
DEL01591,ORD01591,Ekart Logistics,2024-11-20,2024-11-20,On Time,0.0,2.0
DEL01592,ORD01592,Ecom Express,2024-10-08,2024-10-08,On Time,0.0,2.0
DEL01593,ORD01593,Delhivery,2024-12-29,2024-12-30,Delayed,1.0,4.0
DEL01594,ORD01594,Bluedart,2024-12-05,2024-12-05,On Time,0.0,4.0
DEL01595,ORD01595,Ecom Express,2024-04-13,2024-04-13,On Time,0.0,5.0
DEL01596,ORD01596,Delhivery,2024-05-31,,Processing,,
DEL01597,ORD01597,Ecom Express,2024-08-04,2024-08-06,Delayed,2.0,2.0
DEL01598,ORD01598,Delhivery,2024-01-16,,Processing,,
DEL01599,ORD01599,Ekart Logistics,2024-09-07,2024-09-07,On Time,0.0,4.0
DEL01600,ORD01600,Ekart Logistics,2024-01-18,2024-01-18,On Time,0.0,2.0
DEL01601,ORD01601,Xpressbees,2024-03-07,,Processing,,
DEL01602,ORD01602,Ekart Logistics,2024-03-12,,Processing,,
DEL01603,ORD01603,Delhivery,2024-02-10,2024-02-11,Delayed,1.0,5.0
DEL01604,ORD01604,Delhivery,2024-10-08,2024-10-08,On Time,0.0,5.0
DEL01605,ORD01605,Delhivery,2024-11-02,,Processing,,
DEL01606,ORD01606,Delhivery,2024-06-13,,Processing,,
DEL01607,ORD01607,Delhivery,2024-01-15,2024-01-15,On Time,0.0,2.0
DEL01608,ORD01608,Ecom Express,2024-02-27,2024-02-29,Delayed,2.0,3.0
DEL01609,ORD01609,Bluedart,2024-08-09,2024-08-09,On Time,0.0,3.0
DEL01610,ORD01610,Delhivery,2024-05-27,2024-05-28,Delayed,1.0,4.0
DEL01611,ORD01611,Ekart Logistics,2024-09-23,2024-09-23,On Time,0.0,1.0
DEL01612,ORD01612,Ekart Logistics,2024-07-23,2024-07-23,On Time,0.0,4.0
DEL01613,ORD01613,Delhivery,2024-10-28,2024-10-28,On Time,0.0,2.0
DEL01614,ORD01614,Xpressbees,2024-07-10,2024-07-11,Delayed,1.0,4.0
DEL01615,ORD01615,Xpressbees,2024-06-26,2024-06-30,Delayed,4.0,4.0
DEL01616,ORD01616,Bluedart,2024-04-01,2024-04-03,Delayed,2.0,4.0
DEL01617,ORD01617,Xpressbees,2024-02-17,2024-02-17,On Time,0.0,4.0
DEL01618,ORD01618,Ecom Express,2024-09-28,,Cancelled,0.0,
DEL01619,ORD01619,Delhivery,2024-09-13,2024-09-13,On Time,0.0,5.0
DEL01620,ORD01620,Ecom Express,2024-06-24,,Processing,,
DEL01621,ORD01621,Ecom Express,2024-12-24,2024-12-24,On Time,0.0,3.0
DEL01622,ORD01622,Delhivery,2024-12-22,2024-12-22,On Time,0.0,1.0
DEL01623,ORD01623,Bluedart,2024-06-11,,Cancelled,0.0,
DEL01624,ORD01624,Ecom Express,2025-01-02,2025-01-03,Delayed,1.0,5.0
DEL01625,ORD01625,Ekart Logistics,2024-12-28,2024-12-28,On Time,0.0,1.0
DEL01626,ORD01626,Bluedart,2024-01-13,2024-01-14,Delayed,1.0,2.0
DEL01627,ORD01627,Bluedart,2024-08-19,,Processing,,
DEL01628,ORD01628,Bluedart,2024-09-13,2024-09-14,Delayed,1.0,1.0
DEL01629,ORD01629,Ecom Express,2024-10-11,2024-10-12,Delayed,1.0,1.0
DEL01630,ORD01630,Delhivery,2024-03-08,2024-03-08,On Time,0.0,3.0
DEL01631,ORD01631,Ecom Express,2024-05-23,2024-05-23,On Time,0.0,4.0
DEL01632,ORD01632,Xpressbees,2024-10-17,,Cancelled,0.0,
DEL01633,ORD01633,Xpressbees,2024-09-27,,Cancelled,0.0,
DEL01634,ORD01634,Delhivery,2024-07-11,2024-07-11,On Time,0.0,3.0
DEL01635,ORD01635,Ecom Express,2024-04-21,2024-04-22,Delayed,1.0,1.0
